user_id,birthyear,weight,height,country,platform
fe012e45-b4a3-4729-a0d9-0c75ecb8e5ed,2002.0,48.0,154.0,Mexico,iOS
c322ce2d-1981-4da8-bc63-3721b7a652e9,1998.0,53.0,163.0,India,iOS
4ea8b58c-161e-437e-a819-79877cb5e989,1992.0,40.0,163.0,Italy,iOS
86372373-6efc-4b89-9d6a-a60b6c0ddc6b,,,,United States,iOS
21073f68-c9ff-4767-8bdf-650205dce0a5,1999.0,,148.0,United Kingdom,iOS
77c7f601-82fb-4a6a-bbfd-1f3d660f20af,2003.0,,,Netherlands,iOS
dd7155eb-78b2-4736-b75a-32dd67a32818,1993.0,51.0,161.0,United States,iOS
7d0bd4d4-bf4f-4fb3-8a0f-937e236ace6d,2002.0,42.0,178.0,United States,Android
44941c90-6958-4b22-b918-426841db8713,1992.0,39.0,163.0,Brazil,iOS
e355c4e1-64bd-439d-ae55-3fc91f6d813b,1986.0,,,Colombia,iOS
e0efe1b6-7592-4cee-8a8d-cd613be83d0f,1994.0,,,Mexico,Android
3104ece1-cfff-43ed-a388-11aa1274432c,1988.0,,,Colombia,iOS
e51e05c9-3899-424a-bc38-1c8cddd0434e,1998.0,35.0,155.0,United States,iOS
7e70d1d3-b961-4fcd-8b8f-c1041a0d15da,1980.0,77.0,164.0,United States,iOS
069a9484-9518-456c-9eb3-04f78c087343,2003.0,64.0,183.0,Germany,iOS
4432f031-68fa-4c09-b695-f05bf5ce35c9,1987.0,52.0,171.0,China,iOS
c678d912-f6fd-41e3-948d-529ee005077e,1986.0,50.0,150.0,New Zealand,Android
2a78fe19-042f-435e-875e-c801f2fb86b6,2004.0,41.0,162.0,Japan,iOS
12baab7d-fbec-4218-bb25-e7a195e97218,1999.0,53.0,169.0,United States,Android
405c884b-c2a7-476a-a226-4094fd39e59f,1998.0,62.0,165.0,Italy,Android
9cb33d9d-909a-4a0e-b1c8-f065cd4dbd00,1993.0,58.0,153.0,United States,Android
6eee2d48-dc18-4646-9390-fe3c8c4b93c2,1985.0,,165.0,Netherlands,iOS
4848f4c9-e373-45ff-8712-28b5e5ca320e,1993.0,,,United States,iOS
b6e9e1b8-8753-4ee4-9712-5d093a43c94e,1993.0,69.0,149.0,United States,iOS
58a909bb-07f7-4c8f-b80c-2cb123fd2613,1996.0,55.0,157.0,Mexico,iOS
6eb1298b-e7f9-42b8-9bee-39408f400dd8,1984.0,59.0,168.0,Australia,iOS
94437d04-9605-4f3a-8219-acbf4eb9cadf,1996.0,59.0,169.0,Denmark,Android
87589052-3558-4533-8247-b274f6773056,1999.0,58.0,142.0,Italy,iOS
9dc627fa-64c1-49e1-b1ab-ff1e99cbffa9,,,,United States,iOS
f50d5425-c1fd-4281-9d6d-ebf8fa30811c,1982.0,99.0,161.0,United States,iOS
993c6682-7e20-45e0-bcde-08f223d54fed,1995.0,73.0,168.0,Mexico,iOS
f5c2a776-c4eb-4c21-a1f7-bf014797cb16,1990.0,66.0,161.0,Mexico,iOS
14fa6235-0e2f-49c4-8d2f-65736ba9df9b,1991.0,,,Brazil,Android
7e1ecb69-d1c3-4aca-a518-553e182e8039,2001.0,60.0,156.0,United States,iOS
df7585c1-f613-4bc1-9ca0-775c698bfad6,2002.0,,,Germany,Android
1bb25ed5-51fa-417b-810e-65b5b99aeddf,1983.0,,,United Kingdom,iOS
fedb23bf-fd5e-4b7e-836f-baa73a6e990f,1985.0,58.0,172.0,Singapore,Android
bfc5ae18-7fa6-4fb3-9d97-8e2564f85ed1,2002.0,,,New Zealand,iOS
7a424a96-efdf-4905-b6ab-163170e74577,1991.0,,,Colombia,iOS
dae0c264-94a5-48a1-b73f-3504c28a79c6,,,,United States,Android
f511b53a-2cf7-4bc2-a322-f62aa1d71c0b,1970.0,,,United States,Android
ec82e0e2-bb6e-4014-8426-dfcd2beb4b44,1993.0,86.0,167.0,Argentina,iOS
fb283960-39ef-4e68-874f-db8218841ade,1976.0,92.0,166.0,Spain,iOS
d5283a0a-709f-4891-9bd7-be3fc414116c,1994.0,65.0,165.0,Canada,iOS
39e17542-ec77-4583-b5a2-cbed9c6d6bb3,1985.0,,,Sweden,iOS
d1110536-53b9-43d5-aba7-2e00cf9ede4f,1977.0,,,United States,iOS
298d41b4-4165-408c-8ea0-7aa984493505,2002.0,45.0,164.0,United States,iOS
37c7d117-4ffe-4fe8-bca3-bab941fa3ab8,2002.0,69.0,158.0,Canada,iOS
35136e1b-45fa-4848-95bf-259df0a2e36e,1995.0,58.0,142.0,United States,iOS
d7fda171-f845-4e66-a6f6-1fa974e794b1,,,,United States,iOS
517cc28a-059e-4d3a-8cdb-0e335982a2cb,,,,Australia,iOS
d35a20cc-5bbc-47c9-89f5-efd875cea14c,2000.0,46.0,172.0,United States,Android
911a0beb-d04e-4364-bfd7-5bf3759fb5ee,1997.0,51.0,152.0,Mexico,iOS
b4a82970-759c-433c-add2-bc091be8b55d,1998.0,56.0,171.0,United States,iOS
abb491a1-9573-436e-b135-4af71136ab54,2002.0,52.0,174.0,United Kingdom,Android
83307f48-d54e-4f11-9950-f4902fdac3d1,,,,United States,iOS
3cddd243-15d9-4a0a-8ceb-2c8bd3c6093b,1993.0,,,Japan,iOS
8b0aa808-4e7c-4ed3-b9ad-e25eca0dcad6,1997.0,69.0,169.0,Germany,iOS
d438eab9-b37c-442b-8894-106366c46a50,,,,Indonesia,iOS
6b740ffc-7d3c-4fbd-bb1c-07cad48bbb84,2003.0,,165.0,United Kingdom,Android
e6ab478c-402d-43e4-8037-b1d60f562706,1996.0,,,United Kingdom,iOS
d898e7b0-b353-459e-b1d5-a90b0fe9e4a6,2002.0,,144.0,United Kingdom,Android
31609793-ff49-4b22-8cf8-b79dc57d5a12,1995.0,53.0,157.0,United States,iOS
b9215cc8-b917-4730-8fbc-c2cb3b496247,,,,Chile,iOS
7c99bce1-0e1d-482a-aa4f-f5dc2910bd61,1987.0,,,Ireland,iOS
c1609a68-c5fd-4461-83c0-945664cdd256,1984.0,79.0,151.0,Canada,iOS
107923ba-a146-47db-90d6-dc281a806c94,1987.0,,,Malaysia,iOS
429086a9-b32f-4d5c-b797-36c28ed0a052,1994.0,81.0,157.0,United States,iOS
c28be80b-199f-4cd9-a64b-f6b59389c7e5,2001.0,61.0,175.0,Canada,Android
aa4c0b50-89e5-48b2-849f-464499e534f8,1991.0,39.0,160.0,United States,iOS
e33c6585-5f74-4767-a896-682f1e9b1633,1996.0,,,Honduras,iOS
d058cd60-5c24-4705-ae4a-23330f667837,1997.0,44.0,159.0,Singapore,Android
afe5b87d-1831-4199-abbc-155ea0a48dbf,,,,United States,iOS
fceddc96-7557-43b8-871f-1b7270072568,1981.0,,,Belgium,iOS
279b9e34-7512-4d89-9001-20bb1c5cec58,1981.0,76.0,165.0,United States,iOS
a749e8c0-8c4c-4eb0-b511-68af1b184e1d,1994.0,50.0,168.0,Colombia,iOS
61127d6f-e610-4d05-8876-65289a437116,1991.0,,,Germany,iOS
87e4e9e8-f262-4db0-a340-ef2a6b29f0d7,1999.0,,,Brazil,Android
f09c12e9-d4d6-4d08-a463-e52d5cf21219,1996.0,64.0,165.0,United States,iOS
d84f3203-c334-4cc8-a36e-6836b0b21d42,1992.0,,,Italy,iOS
851f97df-243d-4414-88c2-9bfb5600f315,1998.0,,,Philippines,iOS
3d90da04-b8bd-4a5d-b853-93aa29827ac5,1994.0,65.0,167.0,New Zealand,Android
eb59fa6e-5129-49f6-b8d2-60f30deb7491,2003.0,53.0,157.0,United States,iOS
1b3774ff-2b3b-4d9c-a1a4-3e4652711f86,1982.0,79.0,142.0,Canada,Android
c60d47e5-53e3-496b-b2e9-c87c310a2318,1992.0,,,United States,iOS
ff77ef08-054a-4d0a-b685-358daffc1254,2003.0,72.0,157.0,Australia,iOS
a17866bb-0e7b-4b0d-8a84-498ce7b48dff,2002.0,49.0,168.0,Russian Federation,iOS
dc116c30-8c26-4f42-a217-34c41bd551e5,1984.0,61.0,164.0,Saudi Arabia,iOS
7d0c6d47-f42f-4660-b69c-633c26ff6d82,1985.0,91.0,156.0,United States,iOS
11ca993c-45eb-4201-aa51-414d417f7495,1989.0,68.0,167.0,Brazil,Android
70e2dfa4-4a47-4d7c-9bbd-5508d560b018,1998.0,,,Venezuela,iOS
899b4b1c-ab98-49e5-9c6d-3e00cc92e7b3,2000.0,78.0,162.0,United States,Android
913df2b3-67a2-4ce5-9781-6d88c4b7df1c,1991.0,,,United States,iOS
05f2db2c-0a54-406a-ab67-77fc7e0054d4,2001.0,,,Brazil,iOS
850cfc65-6ca5-4941-b00f-ac01e41ce09b,1990.0,,,Brazil,iOS
84f310ef-64d8-4d6c-a5e8-6c84cbcbb04c,1998.0,73.0,162.0,Dominican Republic,iOS
8121393d-407b-42b6-9592-274ca18bf75e,2000.0,41.0,154.0,United States,iOS
ff246fb6-e314-4a25-863d-bb0eb49f654c,1995.0,44.0,174.0,Brazil,Android
cea18f3b-7401-41cb-8046-83544b47d1f7,1983.0,,,United States,iOS
e321f2f7-d940-4542-bfe0-76f4cff10c87,1990.0,,,United States,iOS
3a70b61c-dd76-4bcd-9a6c-4ded7477d4d9,1999.0,37.0,167.0,France,Android
05109d0d-c7bf-4c29-b208-00aa12c6ddde,1993.0,55.0,168.0,United States,iOS
e63c8a36-5ff5-478f-afc1-5d4cfca55356,1997.0,,,Canada,iOS
57b78c34-5534-441f-aba3-87db3740276f,,,,United States,iOS
0229822c-dfa4-40ef-9022-20b2426d9976,2000.0,77.0,181.0,Australia,iOS
cf894458-29d8-49f5-b791-371fca13fb08,1996.0,70.0,162.0,Philippines,Android
0e60b4da-7ec3-46a3-9bdb-95d41e65023b,2004.0,99.0,166.0,Germany,iOS
aa806f06-cada-439c-b18c-7db8baa52b5b,1984.0,53.0,149.0,Brazil,iOS
cac17cc8-64d4-4d94-9ded-85b75dfaf272,1995.0,97.0,160.0,United States,iOS
277ac3ba-7b5d-45de-be69-58f8a3fb6a66,2000.0,57.0,163.0,United Kingdom,iOS
5badc8f2-baea-4d04-9356-8779c46a3fc6,1993.0,56.0,156.0,Mexico,iOS
19e8a5be-c764-4b5c-b685-6cd051348de5,1977.0,52.0,170.0,Brazil,iOS
22da7bbc-7897-4761-845e-dab4ec07e40e,1970.0,110.0,182.0,United States,iOS
dcfa85d0-922b-4cd0-86e8-3cbabd5afb7c,1998.0,,,United States,iOS
3aa7e6e6-7ccf-4de0-9753-e80ae6cb76a7,1992.0,,,Pakistan,iOS
88f0280f-716c-4fa4-8829-63a54f711ef1,,,,Brazil,Android
c0fd6d0c-9d90-4add-bdb9-0bdc7d8c16b5,1989.0,,,France,Android
a5f1b6f7-35da-4a74-8b10-cbf48ac20794,1998.0,,,United States,iOS
f477b7c2-edab-45f1-9760-6f77f5cf8e5d,1993.0,59.0,162.0,Mexico,iOS
98265e04-241a-4440-8d9b-32d566d57ff7,1997.0,88.0,163.0,Czech Republic,iOS
ff50b2de-e872-4a62-a232-4f2f9191a6f1,1989.0,42.0,172.0,United States,iOS
55711172-14f2-4910-bbd2-22c25dc8b07a,1982.0,71.0,143.0,Mexico,Android
564d28ec-b391-4e5c-8169-4e67015cb101,1999.0,,,Germany,iOS
3899e55d-8fba-4a25-ae63-00e61983dc7d,,,,Mexico,iOS
ffe037ed-532a-4073-abb0-2807d47b0f5c,1973.0,83.0,148.0,United Kingdom,Android
52ad5c81-ec49-4557-b97a-087e1881b11e,1983.0,46.0,169.0,Sweden,iOS
f70287dc-22b8-445f-bc90-c9406ec2aac9,2000.0,,,Brazil,iOS
e6c17483-14da-4611-bfa3-fc8bb11feffe,2000.0,56.0,169.0,France,Android
20f96ebf-3b75-41ec-bcd6-e2381ba62d37,1995.0,85.0,176.0,Brazil,Android
cde87274-322e-49d2-8a0f-9d5a764a96e3,2002.0,63.0,162.0,Germany,iOS
b026b18d-e137-41a2-9b8e-bcb9c22c763b,2003.0,61.0,152.0,Brazil,Android
2dfed9b7-9ba8-42d0-b13c-55b2d13c584d,1987.0,55.0,167.0,United States,iOS
5b122f5d-84e9-402d-972a-7863c2c5d5ef,1999.0,55.0,165.0,France,iOS
1a712d94-f73c-4816-91df-8c0c998b0cab,,60.0,173.0,Denmark,iOS
cdd44fb5-99d5-4b3d-ad99-0e174eb6ecab,1995.0,,,Costa Rica,iOS
f1b71dbd-5113-4182-8788-c1a5aa63ff63,2002.0,38.0,158.0,Denmark,iOS
c4742cbd-5e46-4fe0-81b8-55c7dbdf6ba3,1996.0,84.0,163.0,United States,iOS
2acdd142-3ab3-467f-a0b0-fbaf7273fe09,1996.0,47.0,143.0,Netherlands,iOS
9223ae90-0e33-4676-8e2a-ca9049471711,2000.0,,,United States,iOS
07caf7c8-89c7-4774-a78f-11b52f900065,,,,United Kingdom,iOS
4d6ead34-d77e-4bd3-b4f2-6a1ab3dbb9ed,1994.0,83.0,163.0,Mexico,Android
4eb2649a-bd00-4a5e-a433-26eda6a3345d,1993.0,,,Brazil,Android
cb767b05-6b5b-462f-8a26-82d12662de3c,1986.0,62.0,151.0,United Kingdom,iOS
2c9b106c-0587-4b1c-9db9-8e60af95c2c4,1983.0,73.0,159.0,India,iOS
35d9d61f-a9cf-4db6-9f7f-78a63d302e79,1998.0,,,Brazil,iOS
32dbe33e-dd82-4e08-9d78-c12e5d31027f,1997.0,63.0,155.0,Peru,iOS
25e8cd69-0c3e-4c29-abe3-2c994fe08117,1981.0,,,Colombia,iOS
4038868a-34fb-4010-a962-500c0540777b,1980.0,,,Germany,iOS
663d933f-5127-49b3-8a50-64845969a788,2000.0,45.0,166.0,Singapore,iOS
641b8bc2-8246-4211-aba5-2d3fe453f0d9,1987.0,92.0,166.0,United States,iOS
82d9f1b2-4ad1-436c-b49e-0530bc659c12,1993.0,75.0,162.0,China,Android
e6296134-293c-4617-be2d-831ed7db23c2,1981.0,,,Germany,Android
e2965e61-485e-419c-82bf-d0ba9f4cdcd6,1993.0,72.0,155.0,United States,Android
af3fa89a-a996-446b-b473-5ab17e626b5a,1995.0,54.0,169.0,Brazil,iOS
9aeebd62-0d0f-46b8-aeef-30bdfd8051df,1990.0,56.0,177.0,United States,iOS
52852228-2c78-42d9-86c4-2c591ce3d1ab,,,,Germany,iOS
590d03ef-2179-4b9b-961a-90b76499086b,1998.0,,168.0,United Kingdom,iOS
ca256881-896d-4d12-b3a6-f97cb423d277,1987.0,,182.0,Israel,iOS
1bfb63a6-947e-4f32-bdec-a70052cc4a3a,1975.0,71.0,177.0,Mexico,iOS
48520bce-4bd6-4ad9-86df-45b82418e56e,2001.0,53.0,164.0,Canada,iOS
d980550c-47c9-4787-a3f8-ba314dc27e7d,1997.0,63.0,180.0,United States,iOS
4e11269c-8f15-407e-bd5f-06edcc333de9,1991.0,,,United States,iOS
39c7a2a6-4a08-49fe-bb70-4f69bbc64926,1988.0,63.0,151.0,Israel,Android
72e91876-4e16-4f67-a6e5-7acd43d2750d,1980.0,,,United States,iOS
6baa8dad-c1b8-474f-ba8f-a43f3919878b,,,,Canada,iOS
6ffb5643-a848-4250-8db9-bf450beac065,1991.0,,,United States,Android
d3bd8906-f054-4228-b708-c80af362f71d,1997.0,68.0,156.0,Mexico,iOS
f6291065-0d47-45d1-a61f-c1b6d3fadad5,1995.0,,,Russian Federation,iOS
ec93e25b-c7f4-42e4-adef-fa29f41bb048,2004.0,67.0,165.0,United States,iOS
f7012a43-4906-49f4-bbab-c6bcc09addb6,,,,United States,iOS
518adda8-ca50-4fb7-bb43-5244d17d1165,2002.0,,,United States,iOS
63c6ec93-b5cc-4114-bc86-080556348d84,1996.0,56.0,160.0,Mexico,iOS
0c4ce716-29bf-4e05-b4b9-abe503cee20b,1999.0,49.0,167.0,United States,iOS
6747cb43-46e0-4032-a6f8-156102e1cc82,,,,United States,iOS
557eb101-fec2-4b1b-a816-7abdd47235a6,,,,Ecuador,iOS
09c4aae1-d9ec-448c-865b-e54591593c3e,,,,United States,Android
fe841020-891d-4b36-9d1d-6cbbadea6c0b,1992.0,46.0,160.0,China,iOS
dcb2a19b-29bc-49d8-85f9-92ed64286323,2001.0,112.0,168.0,United States,Android
e75b06f9-140d-4d81-9085-90a3724314b2,1996.0,,,Venezuela,Android
a07a41a7-f013-4379-8aee-1b49e6a92029,1995.0,,,Australia,Android
4b33a6d2-86e7-470f-adfc-43e988700270,,,,United States,iOS
53032f1f-37c2-4966-9302-e407c552d379,2000.0,54.0,155.0,India,iOS
0dca8a13-f76e-468b-ad28-5dbc3b1b305c,1979.0,73.0,160.0,United States,Android
1bee1753-5a39-4e30-8529-61dd62cca77f,1995.0,,167.0,United States,iOS
4ba3896f-3d7a-4dbc-ad3d-c011aaed0a62,2004.0,,,Germany,iOS
0649d6e2-0613-49e6-b7fd-dde3828da133,1992.0,,,United Kingdom,Android
64674851-e809-465c-8e79-cad292a6767f,1987.0,,,Colombia,iOS
b38e96d0-b8f9-44be-87a4-4e453a2a4d02,,,,United States,Android
e620d967-0d76-4318-93e5-b08f302db306,1994.0,56.0,154.0,Mexico,Android
ff6afed1-e281-4ed8-a21e-1622ec012340,2003.0,43.0,173.0,Germany,Android
9efd492a-9da7-4084-a6ed-fae79ca07905,1983.0,96.0,160.0,United States,iOS
4dfebe84-e626-420e-be31-9f321fb83c67,1975.0,90.0,175.0,United States,Android
40bda840-c40d-4847-b947-98ca5d885665,1987.0,,,Mexico,iOS
5eeb239b-a24a-4e82-acac-9a28dbf544fb,1998.0,41.0,164.0,Italy,Android
fd0ce4ed-e3e9-4d98-9e29-3472b7a95825,1996.0,62.0,159.0,France,iOS
7f6125cf-da31-4bae-bbeb-95654aa78197,1995.0,,,United States,Android
29c98d8b-208b-415c-bf79-a1408c81a01d,2003.0,41.0,181.0,United States,Android
4e5063c8-e5de-40ea-85ed-86e281e92b2a,2001.0,45.0,171.0,France,Android
3e2f5646-f408-488f-ac07-023799528a81,,,,United States,iOS
bd6fd400-b5ea-4336-8e3b-9ced77fb3b6e,2000.0,63.0,153.0,United Kingdom,Android
13c55b3e-91cf-439f-944a-b57606be554a,1999.0,,,Congo,iOS
3ea366db-9024-4384-a6c9-ad2416df96fa,1995.0,61.0,163.0,United States,iOS
01fa9b98-43cc-43b5-83eb-2795ff0d230e,1993.0,61.0,157.0,United States,iOS
4d01d6a1-2a98-4286-9b76-94b8c0cfa755,2001.0,,,Argentina,iOS
3638edff-9a4c-41ad-806a-9b60c4e2acc5,1985.0,,,Italy,iOS
3f5ac489-dd00-4aa6-901d-f15c7c520273,2004.0,52.0,151.0,Spain,iOS
6652a5b0-9149-4982-81e4-38cc40c2dcc1,2002.0,,,United States,Android
3f65569c-12ce-40c4-88d2-a4001f41b5a8,1995.0,48.0,169.0,France,iOS
0c9128c0-0682-4453-88c2-2a998049f93d,1995.0,,,United States,iOS
a57ba684-623d-4377-9c62-d2ddaedab0f3,2001.0,66.0,165.0,United States,iOS
e7440f7c-8afb-473b-b47d-20d353610a61,1980.0,50.0,165.0,Denmark,iOS
805fa963-de17-4232-9b47-a87a2b898279,1998.0,76.0,166.0,India,iOS
5013b5ed-77e6-4192-9bd5-efe1c3a38d78,1994.0,55.0,153.0,Mexico,iOS
476ecfe2-3424-44d2-bde3-235039b0bf3c,1986.0,62.0,189.0,Japan,iOS
13b7e166-dde6-43d2-810b-53f68b374c67,2003.0,39.0,162.0,United States,iOS
26f263cf-6d30-4513-a1da-11581c420b8d,2000.0,58.0,144.0,United Kingdom,Android
adf25d42-d2d1-47ac-8f88-60a5bc865e8b,1989.0,88.0,181.0,United States,iOS
12a342dc-4379-4418-9c33-404c606f2b17,2001.0,67.0,170.0,Brazil,iOS
25ee0189-6b42-471e-a713-8fac6822244d,2001.0,62.0,162.0,Belgium,Android
57f30e82-62bd-4054-af44-f226c6b18466,1991.0,60.0,175.0,Russian Federation,iOS
39cddebf-193c-4e54-af69-b03d49bc9287,,,,United States,Android
0465c1b1-f9a8-475a-900f-a0951aa95476,1987.0,68.0,163.0,Brazil,iOS
9088c78d-85de-425c-a453-2c4796ab16bd,1973.0,,,United States,iOS
1553f9a9-07c2-4032-a1e9-960b2db16f29,1992.0,44.0,152.0,Mexico,iOS
66621636-4ce3-4a25-98fc-825440014493,1979.0,83.0,158.0,Namibia,Android
8d801505-15ad-4cb5-839b-7283884c2a14,1980.0,,,United Kingdom,iOS
c5f990f2-b7c9-493f-a5ba-6781f0ed6e85,2003.0,53.0,163.0,Russian Federation,iOS
63225ca4-006d-47bb-b723-7c68eee573ef,1987.0,,,Mexico,iOS
13498568-7726-45bc-961b-fbbcc0f64080,1995.0,52.0,157.0,Mexico,iOS
19cfdf63-8e91-4ab0-9fc7-a64648f2c803,1993.0,48.0,167.0,Argentina,iOS
9d257355-0f77-4e9c-a7b7-078c4048c2d2,1993.0,53.0,180.0,Russian Federation,Android
c036816e-ebdb-469d-8a34-2b2e37bcd4a5,2001.0,59.0,167.0,Germany,Android
ddfeadf4-9721-4cc5-92c8-2ceb125fff9e,1987.0,65.0,180.0,Colombia,iOS
e069650a-bfe0-4ba5-9d78-e7f2e2444e4f,1982.0,,,Canada,Android
5476a8c2-5efb-4386-9521-0202f30ff631,2002.0,65.0,160.0,Germany,iOS
134b1fff-f88b-4535-896d-511a6abbb289,1999.0,,,United States,iOS
7e310d48-1678-4c18-b216-bd4f039c4739,,,,Russian Federation,iOS
d97c81ba-c8ae-4fa7-be20-eb9e6d54a48a,2001.0,54.0,153.0,Mexico,iOS
8548e527-84bc-4d8d-a261-d216508849ea,2001.0,60.0,166.0,Mexico,Android
bab3357e-1d76-4752-9e1b-d5dbb9e3376f,2000.0,,,Spain,Android
8f8f97b4-f585-4ce1-8242-e713f56683ed,2001.0,,,United Kingdom,iOS
4e4a362e-9dc8-4d85-aaff-230c57ba283a,,,,United States,iOS
964cca3e-63b7-412b-9c3d-59cfb2509667,1994.0,56.0,161.0,Kuwait,iOS
8023a4f4-a413-466c-9219-c40cc8b8b304,1992.0,,,Mexico,iOS
eb7046e8-d0b2-40ad-842c-b4b4ffcf9c5a,1998.0,46.0,160.0,France,iOS
47041baa-38a4-4584-a580-26f18df6190a,,,,Netherlands,iOS
346f2520-9842-4360-a210-cf2344db84a3,1996.0,55.0,163.0,France,iOS
b1be54ad-55b5-4a4a-a5a6-091878c9c364,1996.0,55.0,170.0,Germany,iOS
7b350988-bfb8-48a8-9c03-c9e3f8337f43,1993.0,,,Spain,iOS
5067ed54-397d-4215-a0b8-e2be10bc7e46,1989.0,53.0,171.0,United States,iOS
29852982-be9b-4f4b-9c4f-ec12a1e94071,1994.0,,,Brazil,Android
462312c7-b3bf-4daf-ad42-a33e888d89f8,1994.0,60.0,150.0,Switzerland,iOS
27153721-9979-425e-a3a3-dc61ddc6298a,1991.0,,,Mexico,Android
ff2bb7f4-f828-4488-bf67-8bc0a6cc2e75,1986.0,,,United States,iOS
0e7ec726-e4cd-481f-9405-d32372bdfacc,1999.0,57.0,167.0,United Kingdom,iOS
cd569a0a-9edc-46b6-bf33-ef5bdd630596,2000.0,,164.0,Peru,iOS
835a57e2-5952-430f-bd73-0756239d15e4,1991.0,79.0,155.0,Canada,iOS
a513261f-15d1-4894-8ae5-c8cb7aa5834d,1984.0,,,Mexico,Android
00dd7f66-0b49-4c41-8d6b-64959705604d,2002.0,61.0,170.0,Australia,Android
b57480dd-7d54-46b0-90af-817d4712fffd,1991.0,60.0,164.0,Australia,Android
6d975eb9-b05b-43d2-8469-afdbc3b7ec26,,,,Malaysia,iOS
01356db0-54ca-4e69-9187-09b321136967,1989.0,86.0,186.0,United Kingdom,Android
af61b8ca-0802-447a-98ec-7e314fc2cb51,2004.0,38.0,169.0,United Kingdom,iOS
8691ad81-3088-4aec-af5d-4a67f34413c6,,,,India,iOS
e0f88b26-d326-47bc-a8e7-a8b8536d7614,,,,France,iOS
b1e34ce7-3648-447b-928c-026083a14898,2002.0,,,Germany,iOS
5a32f25c-11ff-4247-b1d4-77ff7dbb130e,1995.0,52.0,162.0,Germany,Android
965099f3-83fd-4136-8d6a-ac4aa258028d,1990.0,,,Chile,Android
22244df0-6ea9-4c93-970a-5e0e6a77b987,2002.0,68.0,162.0,United States,Android
06c3978e-2d90-4247-a8c1-c14df34a0620,2000.0,,,United States,iOS
974d5130-44c0-4764-ae4a-b9058090fb9e,2000.0,40.0,161.0,United Kingdom,iOS
9845a3c8-8de3-48de-bb1c-f4a5df6e55a1,2001.0,59.0,158.0,China,iOS
e4f709fa-f3fd-4023-9193-1c43e6fd3c5f,1994.0,,,Mexico,iOS
13243087-4b74-4d7f-a172-f4d8750216b0,2000.0,66.0,157.0,Mexico,iOS
1c8e63fe-f875-4d3a-8179-e188201b291e,2000.0,45.0,147.0,United States,iOS
0abb4cfd-641f-4083-aa4f-6334fee553dc,1999.0,,155.0,United Kingdom,iOS
e5bede15-8090-4ca9-b158-612302cbb664,1996.0,,,Brazil,iOS
fc53e6ba-7690-4669-bdfe-7ec7bc4113c6,1987.0,,,Netherlands,iOS
27d58cfc-82bd-4f8e-b79d-580295734d20,2003.0,,,Mexico,iOS
5369910a-60fb-40d9-8cea-220ae677fe9c,1996.0,62.0,152.0,Mexico,iOS
26f5c5cf-c299-44b2-9161-e0a2e6a6b4a3,1995.0,,,Mexico,iOS
354664a4-4ef9-4733-a993-2b2b151aaf43,1995.0,,,Slovenia,iOS
9da4660c-6a61-481c-b31d-26cb958f0e0e,1988.0,58.0,163.0,United States,iOS
aa9d106f-95b2-4089-8016-8eaf628f34bf,1988.0,,,United Kingdom,iOS
b36137f9-381d-467e-9217-db8e8210761f,2001.0,52.0,168.0,Mexico,iOS
83a0fa06-a35f-40cc-b57f-53431647b886,1995.0,,,Morocco,Android
2c0987c2-f955-40f5-a43f-340a577178be,,,,Canada,iOS
460f573c-aa0f-4a98-9525-fd14c5a6e7cd,1984.0,,,Germany,iOS
eb834ac5-f72f-45e3-9c89-24c105c6ca49,,,,Australia,iOS
e285ea33-c5c2-4915-9239-4777e6790567,1983.0,58.0,161.0,United States,iOS
929c0998-6ac2-446d-9e49-c3e2a90f49bd,1994.0,,,United States,iOS
1da52596-968b-466a-ab6c-423188cb501f,1997.0,,,United States,iOS
aa312c65-46b5-4970-bf87-407a1602e0aa,1985.0,78.0,164.0,United States,iOS
5994f8c5-67bf-4386-9245-ff55473002e0,1999.0,54.0,160.0,United States,Android
7799cce3-ac82-4fd0-bd7a-faef42a58555,1999.0,49.0,161.0,Norway,Android
4a67e137-3b75-4654-ad63-a7ba9384e6b7,,,,United States,iOS
8b3c32e6-c465-4c9c-a14b-6b6205173054,1996.0,39.0,154.0,Peru,Android
fa6c71f7-0565-4e57-b7ac-a374a890592e,,,,Belgium,Android
39d59046-cd84-4afb-a207-87d9b0088e55,1997.0,49.0,184.0,Brazil,iOS
35ae1339-eaec-43e3-b97b-0ec5fd8326de,1991.0,55.0,169.0,France,iOS
4bcff727-2366-444f-8b7c-a31448e4ab0e,2002.0,,,Brazil,iOS
0eef7252-5080-4cf8-a4d6-0af6a94ae604,1994.0,62.0,152.0,United States,iOS
1ed0a7ca-cdd0-4c0c-bfe3-a7064f464db9,1985.0,43.0,165.0,United States,iOS
b1a0b661-3084-46ce-aac7-16d48294b1e7,1997.0,57.0,180.0,Australia,Android
91b1d24b-40d2-4528-a79f-cb8fef9b33ba,,,,Germany,Android
5cd9b3cb-2267-4eeb-afce-ebe631422e8f,1981.0,63.0,153.0,South Africa,iOS
ec85c59f-23ec-49c1-8cd0-c5b4e878ea7c,1987.0,73.0,170.0,United States,Android
889de690-bbd8-439c-bec9-c8b9e56f3115,1989.0,,,Canada,iOS
12c26c12-7c71-4a2c-8a93-ef67eaa03951,2000.0,45.0,152.0,Costa Rica,iOS
cdfa8cc9-4676-4573-adc1-0787f7486e36,1977.0,,,Spain,Android
